report_period_start,report_period_end,interval_start,interval_end,container_name,pod,owner_name,owner_kind,workload,workload_type,namespace,image_name,node,resource_id,cpu_request_container_avg,cpu_request_container_sum,cpu_limit_container_avg,cpu_limit_container_sum,cpu_usage_container_avg,cpu_usage_container_min,cpu_usage_container_max,cpu_usage_container_sum,cpu_throttle_container_avg,cpu_throttle_container_max,cpu_throttle_container_sum,memory_request_container_avg,memory_request_container_sum,memory_limit_container_avg,memory_limit_container_sum,memory_usage_container_avg,memory_usage_container_min,memory_usage_container_max,memory_usage_container_sum,memory_rss_usage_container_avg,memory_rss_usage_container_min,memory_rss_usage_container_max,memory_rss_usage_container_sum,cluster_name,accelerator_model_name,accelerator_profile_name,accelerator_core_usage_percentage_min,accelerator_core_usage_percentage_max,accelerator_core_usage_percentage_avg,accelerator_memory_copy_percentage_min,accelerator_memory_copy_percentage_max,accelerator_memory_copy_percentage_avg,accelerator_frame_buffer_usage_min,accelerator_frame_buffer_usage_max,accelerator_frame_buffer_usage_avg
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 14:15:01 +0000 UTC,2023-05-30 14:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000768,0.000486,0.001154,0.000768,0.000587,0.000587,0.000587,52428800,52428800,104857600,104857600,39396649.290323,39374848,39641088,39396649.290323,25264128,25264128,25264128,25264128,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6897.88,12810.36,9854.12
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 14:30:01 +0000 UTC,2023-05-30 14:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000787,0.000387,0.001258,0.000787,0.000427,0.000427,0.000427,52428800,52428800,104857600,104857600,39391364.129032,39370752,39649280,39391364.129032,25264128,25264128,25264128,25264128,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6997.64,12995.62,9996.63
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 14:45:01 +0000 UTC,2023-05-30 15:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000768,0.000369,0.001277,0.000768,0.000736,0.000736,0.000736,52428800,52428800,104857600,104857600,39373394.580645,39370752,39378944,39373394.580645,25264128,25264128,25264128,25264128,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6925.87,12862.33,9894.1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 15:00:01 +0000 UTC,2023-05-30 15:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000796,0.000281,0.00114,0.000796,0.000812,0.000812,0.000812,52428800,52428800,104857600,104857600,39344986.83871,39256064,39518208,39344986.83871,25275491.096774,25264128,25296896,25275491.096774,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,8172.3,15177.14,11674.72
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 15:15:01 +0000 UTC,2023-05-30 15:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000781,0.000356,0.001183,0.000781,0.000709,0.000709,0.000709,52428800,52428800,104857600,104857600,39258310.193548,39256064,39260160,39258310.193548,25296896,25296896,25296896,25296896,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7920.87,14710.19,11315.53
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 15:30:01 +0000 UTC,2023-05-30 15:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000794,0.000358,0.001332,0.000794,0.000619,0.000619,0.000619,52428800,52428800,104857600,104857600,39223956.645161,39206912,39395328,39223956.645161,25308523.354839,25296896,25481216,25308523.354839,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7224.75,13417.39,10321.07
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 15:45:01 +0000 UTC,2023-05-30 16:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000765,0.000414,0.001367,0.000765,0.000897,0.000897,0.000897,52428800,52428800,104857600,104857600,39223031.741935,39211008,39477248,39223031.741935,25300992,25300992,25300992,25300992,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6788.91,12607.99,9698.45
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 16:00:01 +0000 UTC,2023-05-30 16:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000767,0.000356,0.001167,0.000767,0.000687,0.000687,0.000687,52428800,52428800,104857600,104857600,39221974.709677,39194624,39477248,39221974.709677,25300992,25300992,25300992,25300992,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7933.44,14733.52,11333.48
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 16:15:01 +0000 UTC,2023-05-30 16:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000769,0.000387,0.00106,0.000769,0.00061,0.00061,0.00061,52428800,52428800,104857600,104857600,39223031.741935,39194624,39460864,39223031.741935,25300992,25300992,25300992,25300992,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6734.5,12506.92,9620.71
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 16:30:01 +0000 UTC,2023-05-30 16:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000763,0.000359,0.001228,0.000763,0.000626,0.000626,0.000626,52428800,52428800,104857600,104857600,39215368.258065,39194624,39460864,39215368.258065,25300992,25300992,25300992,25300992,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,8190.07,15210.13,11700.1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-30 16:45:01 +0000 UTC,2023-05-30 17:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000754,0.000416,0.001051,0.000754,0.000639,0.000639,0.000639,52428800,52428800,104857600,104857600,39197927.225806,39194624,39202816,39197927.225806,25300992,25300992,25300992,25300992,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,8097.1,15037.48,11567.29
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-09 13:00:01 +0000 UTC,2023-06-09 13:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-gpfv4,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-196-169.ec2.internal,i-0fabe4668e4a92ffe,0.05,0.05,0.1,0.1,0.000785,0.000541,0.001109,0.000785,0.001207,0.001207,0.001207,52428800,52428800,104857600,104857600,34157997.419355,34086912,34349056,34157997.419355,23262241.032258,23199744,23425024,23262241.032258,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,8206.75,15241.11,11723.93
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-09 13:15:01 +0000 UTC,2023-06-09 13:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-gpfv4,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-196-169.ec2.internal,i-0fabe4668e4a92ffe,0.05,0.05,0.1,0.1,0.000788,0.000402,0.001285,0.000788,0.000891,0.000891,0.000891,52428800,52428800,104857600,104857600,34045687.741935,34009088,34312192,34045687.741935,23152970.322581,23134208,23425024,23152970.322581,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7456.55,13847.87,10652.21
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-09 13:30:01 +0000 UTC,2023-06-09 13:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-gpfv4,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-196-169.ec2.internal,i-0fabe4668e4a92ffe,0.05,0.05,0.1,0.1,0.000796,0.000333,0.001226,0.000796,0.000978,0.000978,0.000978,52428800,52428800,104857600,104857600,34140424.258065,34013184,34406400,34140424.258065,23244271.483871,23134208,23433216,23244271.483871,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,8334.89,15479.07,11906.98
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-09 13:45:01 +0000 UTC,2023-06-09 14:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-gpfv4,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-196-169.ec2.internal,i-0fabe4668e4a92ffe,0.05,0.05,0.1,0.1,0.000764,0.00035,0.001253,0.000764,0.000838,0.000838,0.000838,52428800,52428800,104857600,104857600,34064714.322581,34013184,34275328,34064714.322581,23177282.064516,23134208,23289856,23177282.064516,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7869.88,14615.48,11242.68
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-09 14:00:01 +0000 UTC,2023-06-09 14:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-gpfv4,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-196-169.ec2.internal,i-0fabe4668e4a92ffe,0.05,0.05,0.1,0.1,0.000785,0.000446,0.001132,0.000785,0.001602,0.001602,0.001602,52428800,52428800,104857600,104857600,34146105.806452,34013184,34336768,34146105.806452,23266997.677419,23134208,23457792,23266997.677419,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7127.28,13236.38,10181.83
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-09 14:15:01 +0000 UTC,2023-06-09 14:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-gpfv4,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-196-169.ec2.internal,i-0fabe4668e4a92ffe,0.05,0.05,0.1,0.1,0.000762,0.00032,0.001361,0.000762,0.000993,0.000993,0.000993,52428800,52428800,104857600,104857600,34214284.387097,33980416,34910208,34214284.387097,23176885.677419,23101440,23461888,23176885.677419,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7210.36,13390.68,10300.52
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-09 14:30:01 +0000 UTC,2023-06-09 14:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-gpfv4,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-196-169.ec2.internal,i-0fabe4668e4a92ffe,0.05,0.05,0.1,0.1,0.000786,0.000391,0.001088,0.000786,0.000718,0.000718,0.000718,52428800,52428800,104857600,104857600,34991203.096774,34893824,35074048,34991203.096774,23182038.709677,23085056,23265280,23182038.709677,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6846.62,12715.16,9780.89
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-09 14:45:01 +0000 UTC,2023-06-09 15:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-gpfv4,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-196-169.ec2.internal,i-0fabe4668e4a92ffe,0.05,0.05,0.1,0.1,0.000789,0.000337,0.001302,0.000789,0.000825,0.000825,0.000825,52428800,52428800,104857600,104857600,34925931.354839,34877440,35266560,34925931.354839,23117163.354839,23068672,23457792,23117163.354839,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7051.03,13094.77,10072.9
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-09 15:00:01 +0000 UTC,2023-06-09 15:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-gpfv4,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-196-169.ec2.internal,i-0fabe4668e4a92ffe,0.05,0.05,0.1,0.1,0.000793,0.000593,0.001284,0.000793,0.000495,0.000495,0.000495,52428800,52428800,104857600,104857600,34908093.935484,34877440,35188736,34908093.935484,23090869.677419,23068672,23117824,23090869.677419,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6744.18,12524.9,9634.54
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-09 15:15:01 +0000 UTC,2023-06-09 15:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-gpfv4,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-196-169.ec2.internal,i-0fabe4668e4a92ffe,0.05,0.05,0.1,0.1,0.000775,0.000497,0.001073,0.000775,0.001237,0.001237,0.001237,52428800,52428800,104857600,104857600,34993581.419355,34926592,35229696,34993581.419355,23184417.032258,23117824,23420928,23184417.032258,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7984.75,14828.81,11406.78
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-09 15:30:01 +0000 UTC,2023-06-09 15:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-gpfv4,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-196-169.ec2.internal,i-0fabe4668e4a92ffe,0.05,0.05,0.1,0.1,0.000785,0.000296,0.001268,0.000785,0.00106,0.00106,0.00106,52428800,52428800,104857600,104857600,35034805.677419,34992128,35254272,35034805.677419,23225905.548387,23183360,23445504,23225905.548387,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6973.39,12950.57,9961.98
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-09 15:45:01 +0000 UTC,2023-06-09 16:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-gpfv4,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-196-169.ec2.internal,i-0fabe4668e4a92ffe,0.05,0.05,0.1,0.1,0.00077,0.000368,0.00118,0.00077,0.001656,0.001656,0.001656,52428800,52428800,104857600,104857600,35057928.258065,35008512,35291136,35057928.258065,23240704,23199744,23384064,23240704,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7088.73,13164.79,10126.76
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-09 16:00:01 +0000 UTC,2023-06-09 16:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-gpfv4,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-196-169.ec2.internal,i-0fabe4668e4a92ffe,0.05,0.05,0.1,0.1,0.000791,0.000367,0.001308,0.000791,0.000808,0.000808,0.000808,52428800,52428800,104857600,104857600,35108665.806452,35028992,35545088,35108665.806452,23282721.032258,23220224,23736320,23282721.032258,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6880.66,12778.38,9829.52
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-09 16:15:01 +0000 UTC,2023-06-09 16:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-gpfv4,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-196-169.ec2.internal,i-0fabe4668e4a92ffe,0.05,0.05,0.1,0.1,0.000789,0.000416,0.001128,0.000789,0.001453,0.001453,0.001453,52428800,52428800,104857600,104857600,35028463.483871,34951168,35303424,35028463.483871,23211107.096774,23142400,23478272,23211107.096774,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,5671.09,10532.02,8101.55
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-09 16:30:01 +0000 UTC,2023-06-09 16:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-gpfv4,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-196-169.ec2.internal,i-0fabe4668e4a92ffe,0.05,0.05,0.1,0.1,0.000791,0.000364,0.001321,0.000791,0.000854,0.000854,0.000854,52428800,52428800,104857600,104857600,34973365.677419,34951168,35287040,34973365.677419,23164597.677419,23142400,23478272,23164597.677419,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6015.32,11171.3,8593.31
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-09 16:45:01 +0000 UTC,2023-06-09 17:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-gpfv4,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-196-169.ec2.internal,i-0fabe4668e4a92ffe,0.05,0.05,0.1,0.1,0.000812,0.000378,0.001285,0.000812,0.000634,0.000634,0.000634,52428800,52428800,104857600,104857600,35026613.677419,34959360,35270656,35026613.677419,23200801.032258,23150592,23437312,23200801.032258,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6898.65,12811.79,9855.22
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-09 17:00:01 +0000 UTC,2023-06-09 17:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-gpfv4,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-196-169.ec2.internal,i-0fabe4668e4a92ffe,0.05,0.05,0.1,0.1,0.000837,0.000441,0.001245,0.000837,0.001478,0.001478,0.001478,52428800,52428800,104857600,104857600,35053568,35004416,35385344,35053568,23253256.258065,23199744,23576576,23253256.258065,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6446.49,11972.05,9209.27
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-09 17:15:01 +0000 UTC,2023-06-09 17:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-gpfv4,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-196-169.ec2.internal,i-0fabe4668e4a92ffe,0.05,0.05,0.1,0.1,0.000834,0.000452,0.001356,0.000834,0.000885,0.000885,0.000885,52428800,52428800,104857600,104857600,34981425.548387,34906112,35078144,34981425.548387,23270697.290323,23232512,23437312,23270697.290323,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,8207.87,15243.19,11725.53
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-09 17:30:01 +0000 UTC,2023-06-09 17:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-gpfv4,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-196-169.ec2.internal,i-0fabe4668e4a92ffe,0.05,0.05,0.1,0.1,0.001127,0.00039,0.00709,0.001127,0.001282,0.001282,0.001282,52428800,52428800,104857600,104857600,35392611.096774,34816000,37359616,35392611.096774,23743322.83871,23175168,25718784,23743322.83871,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6602.08,12261.01,9431.55
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-09 17:45:01 +0000 UTC,2023-06-09 18:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-gpfv4,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-196-169.ec2.internal,i-0fabe4668e4a92ffe,0.05,0.05,0.1,0.1,0.000817,0.000364,0.001425,0.000817,0.00051,0.00051,0.00051,52428800,52428800,104857600,104857600,34882460.903226,34791424,35053568,34882460.903226,23233172.645161,23150592,23371776,23233172.645161,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6157.08,11434.58,8795.83
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-09 18:00:01 +0000 UTC,2023-06-09 18:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-gpfv4,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-196-169.ec2.internal,i-0fabe4668e4a92ffe,0.05,0.05,0.1,0.1,0.000841,0.000387,0.001451,0.000841,0.0013,0.0013,0.0013,52428800,52428800,104857600,104857600,34840179.612903,34680832,34959360,34840179.612903,23199347.612903,23040000,23318528,23199347.612903,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7558.56,14037.32,10797.94
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-09 18:15:01 +0000 UTC,2023-06-09 18:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-gpfv4,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-196-169.ec2.internal,i-0fabe4668e4a92ffe,0.05,0.05,0.1,0.1,0.000828,0.00042,0.001474,0.000828,0.001056,0.001056,0.001056,52428800,52428800,104857600,104857600,34838726.193548,34779136,35049472,34838726.193548,23180585.290323,23138304,23408640,23180585.290323,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,5793.56,10759.46,8276.51
