report_period_start,report_period_end,interval_start,interval_end,container_name,owner_kind,workload,workload_type,namespace,image_name,cpu_request_container_avg,cpu_request_container_sum,cpu_limit_container_avg,cpu_limit_container_sum,cpu_usage_container_avg,cpu_usage_container_min,cpu_usage_container_max,cpu_usage_container_sum,cpu_throttle_container_avg,cpu_throttle_container_max,cpu_throttle_container_sum,memory_request_container_avg,memory_request_container_sum,memory_limit_container_avg,memory_limit_container_sum,memory_usage_container_avg,memory_usage_container_min,memory_usage_container_max,memory_usage_container_sum,memory_rss_usage_container_avg,memory_rss_usage_container_min,memory_rss_usage_container_max,memory_rss_usage_container_sum,k8_object_type,k8_object_name
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 23:00:01 +0000 UTC,2023-03-15 23:15:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.0009,0.000431,0.004106,0.0009,0,0,0,20971520,20971520,524288000,524288000,27812368.516129,26615808,28557312,27812368.516129,21373456.516129,20811776,22069248,21373456.516129,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 23:15:01 +0000 UTC,2023-03-15 23:30:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.000794,0.000287,0.001794,0.000794,0,0,0,20971520,20971520,524288000,524288000,27391933.935484,27066368,28037120,27391933.935484,21062292.645161,20774912,21745664,21062292.645161,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 23:30:01 +0000 UTC,2023-03-15 23:45:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.000799,0.000328,0.001483,0.000799,0,0,0,20971520,20971520,524288000,524288000,27046548.645161,26963968,27348992,27046548.645161,20755092.645161,20672512,21057536,20755092.645161,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 23:45:01 +0000 UTC,2023-03-16 00:00:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.000785,0.000419,0.00142,0.000785,0,0,0,20971520,20971520,524288000,524288000,27273678.451613,27004928,27836416,27273678.451613,20982222.451613,20713472,21544960,20982222.451613,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 00:00:01 +0000 UTC,2023-03-16 00:15:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.000888,0.000377,0.00416,0.000888,0,0,0,20971520,20971520,524288000,524288000,27448881.548387,27066368,28065792,27448881.548387,21136945.548387,20774912,21753856,21136945.548387,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 00:15:01 +0000 UTC,2023-03-16 00:30:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.000784,0.000416,0.001256,0.000784,0,0,0,20971520,20971520,524288000,524288000,27420473.806452,27078656,27922432,27420473.806452,21108405.677419,20766720,21610496,21108405.677419,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 00:30:01 +0000 UTC,2023-03-16 00:45:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.000798,0.000283,0.001538,0.000798,0,0,0,20971520,20971520,524288000,524288000,27318734.451613,27054080,27856896,27318734.451613,21006534.193548,20742144,21544960,21006534.193548,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 00:45:01 +0000 UTC,2023-03-16 01:00:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.000781,0.000352,0.001263,0.000781,0,0,0,20971520,20971520,524288000,524288000,27452184.774194,27119616,27877376,27452184.774194,21140116.645161,20807680,21565440,21140116.645161,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 01:00:01 +0000 UTC,2023-03-16 01:15:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.000915,0.000329,0.004597,0.000915,0,0,0,20971520,20971520,524288000,524288000,28200431.483871,27242496,29212672,28200431.483871,21205652.645161,20918272,22056960,21205652.645161,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 01:15:01 +0000 UTC,2023-03-16 01:30:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.000774,0.000363,0.001369,0.000774,0,0,0,20971520,20971520,524288000,524288000,28794087.225806,27922432,30048256,28794087.225806,21155840,20766720,21561344,21155840,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 01:30:01 +0000 UTC,2023-03-16 01:45:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.000785,0.000417,0.001186,0.000785,0,0,0,20971520,20971520,524288000,524288000,29767217.548387,29282304,30568448,29767217.548387,21267885.419355,20783104,22069248,21267885.419355,deployment,koku-metrics-operator
