report_period_start,report_period_end,interval_start,interval_end,container_name,owner_kind,workload,workload_type,namespace,image_name,cpu_request_container_avg,cpu_request_container_sum,cpu_limit_container_avg,cpu_limit_container_sum,cpu_usage_container_avg,cpu_usage_container_min,cpu_usage_container_max,cpu_usage_container_sum,cpu_throttle_container_avg,cpu_throttle_container_max,cpu_throttle_container_sum,memory_request_container_avg,memory_request_container_sum,memory_limit_container_avg,memory_limit_container_sum,memory_usage_container_avg,memory_usage_container_min,memory_usage_container_max,memory_usage_container_sum,memory_rss_usage_container_avg,memory_rss_usage_container_min,memory_rss_usage_container_max,memory_rss_usage_container_sum,k8_object_type,k8_object_name
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 22:00:01 +0000 UTC,2023-03-15 22:15:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.011201,0.006178,0.015788,0.011201,,,0,,0,,0,30562502.193548,30552064,30568448,30562502.193548,27299972.129032,27279360,27303936,27299972.129032,deployment,rhsso-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 22:15:01 +0000 UTC,2023-03-15 22:30:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.011621,0.006599,0.014886,0.011621,,,0,,0,,0,30566466.064516,30552064,30654464,30566466.064516,27472004.129032,27303936,27521024,27472004.129032,deployment,rhsso-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 22:30:01 +0000 UTC,2023-03-15 22:45:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.011257,0.005536,0.016302,0.011257,,,0,,0,,0,30454156.387097,30437376,30552064,30454156.387097,27523005.935484,27521024,27525120,27523005.935484,deployment,rhsso-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 22:45:01 +0000 UTC,2023-03-15 23:00:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.011533,0.005991,0.015332,0.011533,,,0,,0,,0,30302736.516129,30212096,30441472,30302736.516129,27466718.967742,27308032,27525120,27466718.967742,deployment,rhsso-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 23:00:01 +0000 UTC,2023-03-15 23:15:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.011218,0.005498,0.016087,0.011218,,,0,,0,,0,28853941.677419,28725248,30212096,28853941.677419,26924989.935484,26902528,27308032,26924989.935484,deployment,rhsso-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 23:15:01 +0000 UTC,2023-03-15 23:30:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.011373,0.006436,0.017937,0.011373,,,0,,0,,0,28756298.322581,28741632,28778496,28756298.322581,26917326.451613,26902528,26918912,26917326.451613,deployment,rhsso-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 23:30:01 +0000 UTC,2023-03-15 23:45:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.011267,0.006063,0.015063,0.011267,,,0,,0,,0,28776778.322581,28741632,28946432,28776778.322581,27041792,26918912,27299840,27041792,deployment,rhsso-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 23:45:01 +0000 UTC,2023-03-16 00:00:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.011227,0.004548,0.015578,0.011227,,,0,,0,,0,28741632,28741632,28741632,28741632,27299840,27299840,27299840,27299840,deployment,rhsso-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 00:00:01 +0000 UTC,2023-03-16 00:15:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.011316,0.006157,0.01547,0.011316,,,0,,0,,0,28741632,28741632,28741632,28741632,27299840,27299840,27299840,27299840,deployment,rhsso-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 00:15:01 +0000 UTC,2023-03-16 00:30:00 +0000 UTC,rhsso-operator,ReplicaSet,rhsso-operator,deployment,sso,test,,0,,0,0.011333,0.004864,0.014524,0.011333,,,0,,0,,0,28741632,28741632,28741632,28741632,27299840,27299840,27299840,27299840,deployment,rhsso-operator
