report_period_start,report_period_end,interval_start,interval_end,container_name,owner_kind,workload,workload_type,namespace,image_name,cpu_request_container_avg,cpu_request_container_sum,cpu_limit_container_avg,cpu_limit_container_sum,cpu_usage_container_avg,cpu_usage_container_min,cpu_usage_container_max,cpu_usage_container_sum,cpu_throttle_container_avg,cpu_throttle_container_max,cpu_throttle_container_sum,memory_request_container_avg,memory_request_container_sum,memory_limit_container_avg,memory_limit_container_sum,memory_usage_container_avg,memory_usage_container_min,memory_usage_container_max,memory_usage_container_sum,memory_rss_usage_container_avg,memory_rss_usage_container_min,memory_rss_usage_container_max,memory_rss_usage_container_sum,k8_object_type,k8_object_name
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 01:30:01 +0000 UTC,2023-03-16 01:45:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.000137,6E-05,0.000207,0.000274,,,0,,0,,0,129767490.064516,127967232,131563520,259534980.129032,122132480,120508416,123756544,244264960,deployment,python-sample
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 01:45:01 +0000 UTC,2023-03-16 02:00:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.000138,6.8E-05,0.000202,0.000276,,,0,,0,,0,129767490.064516,127967232,131694592,259534980.129032,122132480,120508416,123756544,244264960,deployment,python-sample
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 02:00:01 +0000 UTC,2023-03-16 02:15:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.0001365,6E-05,0.000217,0.000273,,,0,,0,,0,129765376,127967232,131563520,259530752,122132480,120508416,123756544,244264960,deployment,python-sample
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 02:15:01 +0000 UTC,2023-03-16 02:30:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.000137,6.9E-05,0.000188,0.000274,,,0,,0,,0,129765376,127967232,131563520,259530752,122132480,120508416,123756544,244264960,deployment,python-sample
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 02:30:01 +0000 UTC,2023-03-16 02:45:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.000137,6.1E-05,0.000215,0.000274,,,0,,0,,0,129765376,127967232,131563520,259530752,122132480,120508416,123756544,244264960,deployment,python-sample
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 02:45:01 +0000 UTC,2023-03-16 03:00:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.0001365,6.3E-05,0.000217,0.000273,,,0,,0,,0,129765376,127967232,131563520,259530752,122132480,120508416,123756544,244264960,deployment,python-sample
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 03:00:01 +0000 UTC,2023-03-16 03:15:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.000135,6.8E-05,0.000205,0.00027,,,0,,0,,0,129765376,127967232,131563520,259530752,122132480,120508416,123756544,244264960,deployment,python-sample
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 03:15:01 +0000 UTC,2023-03-16 03:30:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.0001365,7.4E-05,0.000192,0.000273,,,0,,0,,0,129765376,127967232,131563520,259530752,122132480,120508416,123756544,244264960,deployment,python-sample
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 03:30:01 +0000 UTC,2023-03-16 03:45:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.0001355,6.6E-05,0.000189,0.000271,,,0,,0,,0,129765376,127967232,131563520,259530752,122132480,120508416,123756544,244264960,deployment,python-sample
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 03:45:01 +0000 UTC,2023-03-16 04:00:00 +0000 UTC,python-sample,ReplicaSet,python-sample,deployment,america,test,,0,,0,0.0001345,5.9E-05,0.000212,0.000269,,,0,,0,,0,129765376,127967232,131563520,259530752,122132480,120508416,123756544,244264960,deployment,python-sample
