start_timestamp,end_timestamp,container_name,image_name,namespace,k8_object_name,k8_object_type,cpu_request_container_avg,cpu_request_container_sum,cpu_limit_container_avg,cpu_limit_container_sum,cpu_usage_container_sum,cpu_usage_container_avg,cpu_usage_container_max,cpu_usage_container_min,cpu_throttle_container_sum,cpu_throttle_container_avg,cpu_throttle_container_max,memory_request_container_avg,memory_request_container_sum,memory_limit_container_avg,memory_limit_container_sum,memory_usage_container_sum,memory_usage_container_avg,memory_usage_container_max,memory_usage_container_min,memory_rss_usage_container_sum,memory_rss_usage_container_avg,memory_rss_usage_container_max,memory_rss_usage_container_min,network_sum_pod,network_avg_pod,network_max_pod,network_min_pod
Fri Feb  3 04:22:32 UTC 2023,Fri Feb  3 04:37:32 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,9.78033919273449,3.26011306424483,4.40253068543389,1.65212884236632,0,0,0,4096000000,12288000000,8192000000,24576000000,7545985402.76989,2515328467.58996,2658766848,2368708608,7498747296.20645,2499582432.06882,2641686528,2356813824,41440822.0264368,13813607.3421456,14210840.4528736,13586825.9597701
Fri Feb  3 04:37:32 UTC 2023,Fri Feb  3 04:52:33 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,8.85352621079442,2.95117540359814,4.6839774905995,1.26762332149859,0,0,0,4096000000,12288000000,8192000000,24576000000,7528668201.84086,2509556067.28029,2657783808,2368479232,7490549138.99355,2496849712.99785,2641100800,2356670464,31863734.9195402,10621244.9731801,11079982.7505747,10370119.5011494
Fri Feb  3 04:52:33 UTC 2023,Fri Feb  3 05:07:33 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,9.17685901459107,3.05895300486369,4.6293496822007,1.31260439959976,0,0,0,4096000000,12288000000,8192000000,24576000000,7552275603.54409,2517419374.29104,2659086336,2371895296,7504159037.10968,2501386345.70323,2641735680,2359033856,42330319.0655173,14110106.3551724,14320777.4034483,13927264.0574713
Fri Feb  3 05:07:33 UTC 2023,Fri Feb  3 05:22:34 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,10.866996225509,3.62233207516965,5.96606381866732,1.6455443340994,0,0,0,4096000000,12288000000,8192000000,24576000000,7572452812.24946,2524150937.41649,2652237824,2371166208,7532475125.53979,2510825041.8466,2638209024,2358648832,40799994.4862069,13599998.162069,13881494.1678161,13438285.8896552
Fri Feb  3 05:22:34 UTC 2023,Fri Feb  3 05:37:34 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,7.81794530440329,2.60598176813443,7.27027840989952,0.880154112266609,0,0,0,4096000000,12288000000,8192000000,24576000000,7596614081.23871,2532204693.74624,2653921280,2436009984,7559445951.03656,2519815317.01219,2638667776,2424532992,34757876.2758621,11585958.7586207,12218263.3643678,11182387.1183908
Fri Feb  3 05:37:34 UTC 2023,Fri Feb  3 05:52:34 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,14.0696705381788,4.68989017939294,7.39500802606732,1.99903615116685,0,0,0,4096000000,12288000000,8192000000,24576000000,7658521615.41505,2552840538.47168,2689597440,2438766592,7615203187.06237,2538401062.35412,2672619520,2425810944,103097089.443678,34365696.4812261,35285757.7298851,33791357.7091954
Fri Feb  3 05:52:35 UTC 2023,Fri Feb  3 06:07:35 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,8.75229030021447,2.91743010007149,5.01723469249943,1.26163487376762,0,0,0,4096000000,12288000000,8192000000,24576000000,7790660315.11398,2596886771.70466,2690736128,2437136384,7742099896.43011,2580699965.4767,2673074176,2425438208,43063095.2172414,14354365.0724138,14468277.1609195,14289967.7574713
Fri Feb  3 06:07:35 UTC 2023,Fri Feb  3 06:22:35 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,7.15884639745119,2.38628213248373,4.19791526789971,1.13800722566666,0,0,0,4096000000,12288000000,8192000000,24576000000,7716329335.46667,2572109778.48889,2681643008,1890779136,7649245122.33979,2549748374.11326,2668949504,1815494656,31305521.5298851,10435173.843295,10761888.108046,10215580.6011494
Fri Feb  3 06:22:36 UTC 2023,Fri Feb  3 06:37:36 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,8.7946477010178,2.9315492336726,4.46005783153426,1.30176303179857,0,0,0,4096000000,12288000000,8192000000,24576000000,6996256371.6129,2332085457.2043,2659160064,1886429184,6888743475.75054,2296247825.25018,2642444288,1813647360,42272166.6793103,14090722.2264368,14239769.9724138,13975286.8586207
Fri Feb  3 06:37:36 UTC 2023,Fri Feb  3 06:52:36 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,11.1159725707544,3.70532419025146,5.54232241923455,1.7838457489328,0,0,0,4096000000,12288000000,8192000000,24576000000,6978098239.86237,2326032746.62079,2654883840,1882226688,6878655613.52258,2292885204.50753,2639794176,1811337216,41794416.937931,13931472.3126437,14314648.9057471,13718539.9586207
Fri Feb  3 06:52:36 UTC 2023,Fri Feb  3 07:07:37 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,7.90158519707439,2.63386173235813,4.07117018256686,1.11097844686786,0,0,0,4096000000,12288000000,8192000000,24576000000,6973908441.46236,2324636147.15412,2661621760,1881587712,6876641324.04301,2292213774.681,2643779584,1811116032,31417271.6103448,10472423.8701149,11077369.2333333,10102334.6701149
Fri Feb  3 07:07:37 UTC 2023,Fri Feb  3 07:22:37 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,15.4723698732378,5.15745662441259,8.6792455843999,2.21395352716596,0,0,0,4096000000,12288000000,8192000000,24576000000,6998451805.5914,2332817268.53047,2663698432,1886998528,6890546728.73978,2296848909.57993,2645815296,1814224896,109599297.495402,36533099.1651341,39840099.708046,34474723.5563218
Fri Feb  3 07:22:37 UTC 2023,Fri Feb  3 07:37:38 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,8.61178868794782,2.87059622931594,4.20071918479904,1.22748784693346,0,0,0,4096000000,12288000000,8192000000,24576000000,7003533109.40215,2334511036.46738,2664558592,1891270656,6894080665.04946,2298026888.34982,2647113728,1816281088,41234145.3494253,13744715.1164751,14841967.5057471,13186995.3425287
Fri Feb  3 07:37:38 UTC 2023,Fri Feb  3 07:52:38 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,7.82859471650994,2.60953157216998,3.94613815490156,0.950343633033723,0,0,0,4096000000,12288000000,8192000000,24576000000,6980335338.52903,2326778446.17634,2657685504,1883017216,6883216989.5914,2294405663.19713,2643718144,1812324352,31608342.1850575,10536114.0616858,11367341.4103448,10016754.8781609
Fri Feb  3 07:52:38 UTC 2023,Fri Feb  3 08:07:39 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,8.65596274349232,2.88532091449744,4.50686238180109,1.51663702169899,0,0,0,4096000000,12288000000,8192000000,24576000000,7007716411.45807,2335905156.31255,2668077056,1891049472,6898286900.30108,2299428966.76702,2649616384,1815851008,39702635.5045977,13234211.8348659,14192031.0781609,12634269.4045977
Fri Feb  3 08:07:39 UTC 2023,Fri Feb  3 08:22:39 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.234587430627758,0.078195810209253,2.52859209483334,0.000330217200099,0,0,0,4096000000,12288000000,8192000000,24576000000,6971678953.42796,2323892984.47599,2666704896,1880780800,6880805260.3871,2293601753.46237,2649616384,1811623936,348782.503448276,116260.834482759,152742.733333333,86767.3103448276
Fri Feb  3 08:22:39 UTC 2023,Fri Feb  3 08:37:40 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003131021814382,0.001043673938127,0.00184413746659,0.00033279429966,0,0,0,4096000000,12288000000,8192000000,24576000000,6970724352,2323574784,2653196288,1880780800,6880399360,2293466453.33333,2642395136,1811623936,588.364367816092,196.121455938697,203.995402298851,189.565517241379
Fri Feb  3 08:37:40 UTC 2023,Fri Feb  3 08:52:40 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003173800173423,0.001057933391141,0.001939532432395,0.00039387329986,0,0,0,4096000000,12288000000,8192000000,24576000000,6970733231.07097,2323577743.69032,2653323264,1880776704,6880399360,2293466453.33333,2642395136,1811623936,587.997701149425,195.999233716475,204.455172413793,191.252873563218
Fri Feb  3 08:52:40 UTC 2023,Fri Feb  3 09:07:40 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003201999605517,0.001067333201839,0.001867171931857,0.000313457964997,0,0,0,4096000000,12288000000,8192000000,24576000000,6970741414.26237,2323580471.42079,2653323264,1880780800,6880399360,2293466453.33333,2642395136,1811623936,568.056321839081,189.352107279693,207.529885057471,179.222988505747
Fri Feb  3 09:07:40 UTC 2023,Fri Feb  3 09:22:41 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003100881584364,0.001033627194788,0.001864212600049,0.000384803199753,0,0,0,4096000000,12288000000,8192000000,24576000000,6970728311.46667,2323576103.82222,2653192192,1880780800,6880399360,2293466453.33333,2642395136,1811623936,560.579310344828,186.859770114943,200.491954022989,179.510344827586
Fri Feb  3 09:22:41 UTC 2023,Fri Feb  3 09:37:41 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003203080711214,0.001067693570405,0.002525704534492,0.0003597357679,0,0,0,4096000000,12288000000,8192000000,24576000000,6970741141.1957,2323580380.39857,2653192192,1880780800,6880399360,2293466453.33333,2642395136,1811623936,561.07816091954,187.026053639847,201.795402298851,178.229885057471
Fri Feb  3 09:37:41 UTC 2023,Fri Feb  3 09:52:42 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003097097255458,0.001032365751819,0.001852379465709,0.000328447599895,0,0,0,4096000000,12288000000,8192000000,24576000000,6970732949.1957,2323577649.7319,2653323264,1880780800,6880399360,2293466453.33333,2642395136,1811623936,559.279310344828,186.426436781609,201.379310344828,177.672413793103
Fri Feb  3 09:52:42 UTC 2023,Fri Feb  3 10:07:42 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003160369047869,0.00105345634929,0.001589829067234,0.000348487634134,0,0,0,4096000000,12288000000,8192000000,24576000000,6970732544,2323577514.66667,2653192192,1880780800,6880399360,2293466453.33333,2642395136,1811623936,555.242528735632,185.080842911877,195.028735632184,179.057471264368
Fri Feb  3 10:07:42 UTC 2023,Fri Feb  3 10:22:42 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003106756263296,0.001035585421099,0.001761372133236,0.000544732533551,0,0,0,4096000000,12288000000,8192000000,24576000000,6970736904.25806,2323578968.08602,2653192192,1880780800,6880399360,2293466453.33333,2642395136,1811623936,563.544827586207,187.848275862069,200.137931034483,179.87816091954
Fri Feb  3 10:22:42 UTC 2023,Fri Feb  3 10:37:43 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003175690892256,0.001058563630752,0.003224067601453,0.000329292699462,0,0,0,4096000000,12288000000,8192000000,24576000000,6970744968.53333,2323581656.17778,2653192192,1880780800,6880415744,2293471914.66667,2642395136,1811623936,558.612643678161,186.204214559387,197.612643678161,179.216091954023
Fri Feb  3 10:37:43 UTC 2023,Fri Feb  3 10:52:43 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003105074027747,0.001035024675916,0.001669143633141,0.000404463966455,0,0,0,4096000000,12288000000,8192000000,24576000000,6970766131.2,2323588710.4,2653323264,1880780800,6880419840,2293473280,2642395136,1811623936,560.603448275862,186.867816091954,197.336781609195,177.531034482759
Fri Feb  3 10:52:43 UTC 2023,Fri Feb  3 11:07:44 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003624550614428,0.001208183538143,0.002183660833786,0.000316975667374,0,0,0,4096000000,12288000000,8192000000,24576000000,6970761625.6,2323587208.53333,2653323264,1880780800,6880419840,2293473280,2642395136,1811623936,556.593103448276,185.531034482759,202.958620689655,174.259770114943
Fri Feb  3 11:07:44 UTC 2023,Fri Feb  3 11:22:44 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003665443582253,0.001221814527418,0.002333321532933,0.000502126299155,0,0,0,4096000000,12288000000,8192000000,24576000000,6970765312,2323588437.33333,2653192192,1880780800,6880419840,2293473280,2642395136,1811623936,561.905747126437,187.301915708812,201.128735632184,174.825287356322
Fri Feb  3 11:22:44 UTC 2023,Fri Feb  3 11:37:44 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003830634515551,0.00127687817185,0.002353122333686,0.000385660699491,0,0,0,4096000000,12288000000,8192000000,24576000000,6970757120,2323585706.66667,2653323264,1880780800,6880419840,2293473280,2642395136,1811623936,572.324137931035,190.774712643678,209.148275862069,177.370114942529
Fri Feb  3 11:37:44 UTC 2023,Fri Feb  3 11:52:45 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003710304709271,0.001236768236424,0.002607839368284,0.000385102734435,0,0,0,4096000000,12288000000,8192000000,24576000000,6970753028.4043,2323584342.80143,2653196288,1880776704,6880419840,2293473280,2642395136,1811623936,559.020689655172,186.340229885057,202.163218390805,173.266666666667
Fri Feb  3 11:52:45 UTC 2023,Fri Feb  3 12:07:45 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003751464977718,0.001250488325906,0.00237290233296,0.000344795399966,0,0,0,4096000000,12288000000,8192000000,24576000000,6970757666.13333,2323585888.71111,2653323264,1880780800,6880419840,2293473280,2642395136,1811623936,549.986206896552,183.328735632184,199.52183908046,173.422988505747
Fri Feb  3 12:07:45 UTC 2023,Fri Feb  3 12:22:46 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003583273838934,0.001194424612978,0.002092380965284,0.000351233632925,0,0,0,4096000000,12288000000,8192000000,24576000000,6970749201.06667,2323583067.02222,2653323264,1880780800,6880419840,2293473280,2642395136,1811623936,565.425287356322,188.475095785441,204.540229885058,176.47816091954
Fri Feb  3 12:22:46 UTC 2023,Fri Feb  3 12:37:46 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003730684371096,0.001243561457032,0.002302131365286,0.000400684867054,0,0,0,4096000000,12288000000,8192000000,24576000000,6970744832,2323581610.66667,2653192192,1880780800,6880419840,2293473280,2642395136,1811623936,556.303448275862,185.434482758621,203.471264367816,170.418390804598
Fri Feb  3 12:37:46 UTC 2023,Fri Feb  3 12:52:46 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003638105098846,0.001212701699615,0.00196685109986,0.000394131367405,0,0,0,4096000000,12288000000,8192000000,24576000000,6970761356.93763,2323587118.97921,2653192192,1880776704,6880419840,2293473280,2642395136,1811623936,553.779818028372,184.593272676124,196.557471264368,171.11724137931
Fri Feb  3 12:52:46 UTC 2023,Fri Feb  3 13:07:47 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.002996660697778,0.000998886899259,0.001757530899098,0.000315314932959,0,0,0,4096000000,12288000000,8192000000,24576000000,6970749201.06667,2323583067.02222,2653192192,1880780800,6880419840,2293473280,2642395136,1811623936,556.488505747127,185.496168582376,201.281609195402,172.831034482759
Fri Feb  3 13:07:47 UTC 2023,Fri Feb  3 13:22:47 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.002886449003321,0.000962149667773,0.001479487499455,0.000369279699711,0,0,0,4096000000,12288000000,8192000000,24576000000,6970753297.06667,2323584432.35556,2653323264,1880780800,6880419840,2293473280,2642395136,1811623936,567.922988505747,189.307662835249,203.503448275862,177.308045977011
Fri Feb  3 13:22:47 UTC 2023,Fri Feb  3 13:37:48 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003001842066749,0.00100061402225,0.001742784933109,0.000338061066577,0,0,0,4096000000,12288000000,8192000000,24576000000,6970782642.92473,2323594214.30824,2653323264,1880780800,6880419840,2293473280,2642395136,1811623936,573.597701149425,191.199233716475,203.135632183908,181.659770114943
Fri Feb  3 13:37:48 UTC 2023,Fri Feb  3 13:52:48 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.002864578367767,0.000954859455922,0.001710501866182,0.000342168300025,0,0,0,4096000000,12288000000,8192000000,24576000000,6970770359.32903,2323590119.77634,2653323264,1880780800,6880419840,2293473280,2642395136,1811623936,569.52183908046,189.84061302682,204.881609195402,182.285057471264
Fri Feb  3 13:52:48 UTC 2023,Fri Feb  3 14:07:48 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.002960564348937,0.000986854782979,0.001610884666055,0.000370952665495,0,0,0,4096000000,12288000000,8192000000,24576000000,6970753297.06667,2323584432.35556,2653192192,1880780800,6880419840,2293473280,2642395136,1811623936,562.96091954023,187.653639846743,197.040229885058,182.071264367816
Fri Feb  3 14:07:49 UTC 2023,Fri Feb  3 14:22:49 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.002936293012139,0.00097876433738,0.001645296266846,0.000333604499853,0,0,0,4096000000,12288000000,8192000000,24576000000,6970761625.6,2323587208.53333,2653323264,1880780800,6880419840,2293473280,2642395136,1811623936,572.148275862069,190.716091954023,202.23908045977,182.402298850575
Fri Feb  3 14:22:49 UTC 2023,Fri Feb  3 14:37:49 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.002928415188863,0.000976138396288,0.001717126332611,0.000410176433312,0,0,0,4096000000,12288000000,8192000000,24576000000,6970761489.06667,2323587163.02222,2653323264,1880780800,6880419840,2293473280,2642395136,1811623936,566.763218390805,188.921072796935,201.11724137931,180.151724137931
Fri Feb  3 14:37:49 UTC 2023,Fri Feb  3 14:52:50 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.002925196371202,0.000975065457067,0.001944114834381,0.000464746099897,0,0,0,4096000000,12288000000,8192000000,24576000000,6970771812.74839,2323590604.24946,2653323264,1880780800,6880421425.54839,2293473808.51613,2642395136,1811623936,560.634482758621,186.87816091954,196.368965517241,181.255172413793
Fri Feb  3 14:52:50 UTC 2023,Fri Feb  3 15:07:50 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003172794313286,0.001057598104429,0.001757559100709,0.000365464631856,0,0,0,4096000000,12288000000,8192000000,24576000000,6970778833.2043,2323592944.40143,2653323264,1880780800,6880423936,2293474645.33333,2642395136,1811628032,559.524137931034,186.508045977012,197.098850574713,176.305747126437
Fri Feb  3 15:07:50 UTC 2023,Fri Feb  3 15:22:50 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003280913238866,0.001093637746289,0.002131758300432,0.000428930466296,0,0,0,4096000000,12288000000,8192000000,24576000000,6970757393.06667,2323585797.68889,2653192192,1880784896,6880423936,2293474645.33333,2642395136,1811628032,569.214942528736,189.738314176245,203.114942528736,182.409195402299
Fri Feb  3 15:22:51 UTC 2023,Fri Feb  3 15:37:51 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003276617264492,0.001092205754831,0.001789202465443,0.000369915734821,0,0,0,4096000000,12288000000,8192000000,24576000000,6970753297.06667,2323584432.35556,2653323264,1880784896,6880423936,2293474645.33333,2642395136,1811628032,573.975862068966,191.325287356322,208.585057471264,180.494252873563
Fri Feb  3 15:37:51 UTC 2023,Fri Feb  3 15:52:51 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003257355528832,0.001085785176277,0.001919097499922,0.00039027123324,0,0,0,4096000000,12288000000,8192000000,24576000000,6970769817.6,2323589939.2,2653323264,1880784896,6880423936,2293474645.33333,2642395136,1811628032,565.154022988506,188.384674329502,200.333333333333,181.726436781609
Fri Feb  3 15:52:51 UTC 2023,Fri Feb  3 16:07:52 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003289583813425,0.001096527937808,0.00208414036703,0.000400687833705,0,0,0,4096000000,12288000000,8192000000,24576000000,6970753160.53333,2323584386.84444,2653192192,1880784896,6880423936,2293474645.33333,2642395136,1811628032,572.859770114943,190.953256704981,200.335632183908,183.473563218391
Fri Feb  3 16:07:52 UTC 2023,Fri Feb  3 16:22:52 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003273299931057,0.001091099977019,0.001979762100382,0.000315794934674,0,0,0,4096000000,12288000000,8192000000,24576000000,6970778146.13333,2323592715.37778,2653323264,1880784896,6880423936,2293474645.33333,2642395136,1811628032,567.454022988506,189.151340996169,205.894252873563,179.431034482759
Fri Feb  3 16:22:52 UTC 2023,Fri Feb  3 16:37:53 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003269983634492,0.001089994544831,0.001903781098857,0.000373475234179,0,0,0,4096000000,12288000000,8192000000,24576000000,6970765858.13333,2323588619.37778,2653323264,1880784896,6880423936,2293474645.33333,2642395136,1811628032,575.681609195402,191.893869731801,207.555172413793,183.425287356322
Fri Feb  3 16:37:53 UTC 2023,Fri Feb  3 16:52:53 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003300268376429,0.00110008945881,0.00193653376773,0.000424793098743,0,0,0,4096000000,12288000000,8192000000,24576000000,6970770509.07527,2323590169.69176,2653323264,1880780800,6880423936,2293474645.33333,2642395136,1811628032,560.529885057471,186.843295019157,198.328735632184,180.516091954023
Fri Feb  3 16:52:53 UTC 2023,Fri Feb  3 17:07:53 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.00339196245781,0.001130654152603,0.001974914900105,0.0003557834328,0,0,0,4096000000,12288000000,8192000000,24576000000,6970769817.6,2323589939.2,2653323264,1880784896,6880423936,2293474645.33333,2642395136,1811628032,590.226436781609,196.74214559387,208.125287356322,188.177011494253
Fri Feb  3 17:07:53 UTC 2023,Fri Feb  3 17:22:54 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003584116818901,0.0011947056063,0.002036217000568,0.000448488267527,0,0,0,4096000000,12288000000,8192000000,24576000000,6970765726.0043,2323588575.33477,2653323264,1880780800,6880423936,2293474645.33333,2642395136,1811628032,577.526436781609,192.508812260536,201.75632183908,187.689655172414
Fri Feb  3 17:22:54 UTC 2023,Fri Feb  3 17:37:54 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003479203756627,0.001159734585542,0.002153781234908,0.00034503666684,0,0,0,4096000000,12288000000,8192000000,24576000000,6970782101.1957,2323594033.7319,2653323264,1880784896,6880423936,2293474645.33333,2642395136,1811628032,572.202298850575,190.734099616858,202.337931034483,181.422988505747
Fri Feb  3 17:37:54 UTC 2023,Fri Feb  3 17:52:55 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003642849715608,0.001214283238536,0.002412210965607,0.000457140267827,0,0,0,4096000000,12288000000,8192000000,24576000000,6970765448.53333,2323588482.84444,2653192192,1880784896,6880428032,2293476010.66667,2642395136,1811628032,587.364394510657,195.788131503552,204.644854280772,187.625287356322
Fri Feb  3 17:52:55 UTC 2023,Fri Feb  3 18:07:55 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003600141011026,0.001200047003675,0.002004369398734,0.000351945167252,0,0,0,4096000000,12288000000,8192000000,24576000000,6970777591.1914,2323592530.39713,2653192192,1880780800,6880428032,2293476010.66667,2642395136,1811628032,585.957471264368,195.319157088123,201.518390804598,186.585057471264
Fri Feb  3 18:07:55 UTC 2023,Fri Feb  3 18:22:55 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003659941250032,0.001219980416677,0.002337231465693,0.000356478098547,0,0,0,4096000000,12288000000,8192000000,24576000000,6970761762.13333,2323587254.04444,2653323264,1880784896,6880428032,2293476010.66667,2642395136,1811628032,578.128735632184,192.709578544061,202.149425287356,187.533333333333
Fri Feb  3 18:22:55 UTC 2023,Fri Feb  3 18:37:56 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.00364481314661,0.001214937715537,0.002194285967077,0.000401597700935,0,0,0,4096000000,12288000000,8192000000,24576000000,6970765452.93763,2323588484.31254,2653192192,1880780800,6880428032,2293476010.66667,2642395136,1811628032,574.868965517242,191.622988505747,203.172413793103,183.085057471264
Fri Feb  3 18:37:56 UTC 2023,Fri Feb  3 18:52:56 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.003687159938045,0.001229053312682,0.002095819400468,0.000401957100257,0,0,0,4096000000,12288000000,8192000000,24576000000,6970773909.1957,2323591303.06523,2653323264,1880784896,6880428032,2293476010.66667,2642395136,1811628032,589.234098915746,196.411366305249,208.257087421494,182.894252873563
